"flight_id";"aircraft_id";"reg";"equip";"fr_callsign";"schd_from";"schd_to";"real_to";"date";"tf_callsign";"adep";"ades";"runway";"acfttype";"eventtype";"arr";"flight_path";"flight_path_c100"
"863160346";"14977959";PTMUF;B77W;TAM8085;LHR;GRU;GRU;2024-01-01;TAM8085;EGLL;SBGR;"10R";B77W;ARR;2024-01-01 08:10:41.633;LINESTRING (-32.31014 -0.33952, -32.40214 -0.51347, -32.84377 -1.3482, -32.88151 -1.41942, -32.91618 -1.48492, -32.95008 -1.54903, -32.9837 -1.61234, -33.0181 -1.67725, -33.05246 -1.74203, -33.08604 -1.80534, -33.16474 -1.95366, -33.19919 -2.01869, -33.23355 -2.08345, -33.26628 -2.14522, -33.29975 -2.20825, -33.33351 -2.27208, -33.36632 -2.33395, -33.39886 -2.39525, -33.43172 -2.45714, -33.46682 -2.52315, -33.49968 -2.58514, -33.53367 -2.64908, -33.56617 -2.7106, -33.59922 -2.77316, -33.63302 -2.83708, -33.66593 -2.8992, -33.6771 -2.92035, -33.73546 -3.03074, -33.7763 -3.1078, -33.81417 -3.17933, -33.84786 -3.24294, -33.88141 -3.30619, -33.92535 -3.38924, -33.95865 -3.45213, -33.99213 -3.51544, -34.02584 -3.57889, -34.06009 -3.64357, -34.09342 -3.70621, -34.12684 -3.76913, -34.1584 -3.8286, -34.19376 -3.89493, -34.2263 -3.95564, -34.2647 -4.02174, -34.30078 -4.0837, -34.33602 -4.14459, -34.37133 -4.20593, -34.40634 -4.26709, -34.44081 -4.32731, -34.47642 -4.38941, -34.5109 -4.44951, -34.54642 -4.51126, -34.58231 -4.57379, -34.61844 -4.63651, -34.65377 -4.69794, -34.68976 -4.76053, -34.72541 -4.82249, -34.7606 -4.88351, -34.79498 -4.94329, -34.83078 -5.00539, -34.86628 -5.06708, -34.90196 -5.12899, -34.93731 -5.19026, -34.97339 -5.25288, -35.0086 -5.31408, -35.04298 -5.37352, -35.07911 -5.43617, -35.11415 -5.49689, -35.14844 -5.55629, -35.18353 -5.61709, -35.21757 -5.67602, -35.25252 -5.73668, -35.28719 -5.79664, -35.32202 -5.8569, -35.35759 -5.91843, -35.39056 -5.97549, -35.42537 -6.03559, -35.45912 -6.09412, -35.49306 -6.15271, -35.52685 -6.21119, -35.56079 -6.26976, -35.59459 -6.32817, -35.62852 -6.38683, -35.66246 -6.44536, -35.69752 -6.50577, -35.72995 -6.56172, -35.76362 -6.61982, -35.79834 -6.67973, -35.83257 -6.73872, -35.86873 -6.801, -35.90411 -6.86192, -35.93907 -6.92218, -35.9735 -6.98153, -36.00965 -7.04366, -36.04326 -7.10154, -36.08052 -7.16565, -36.11684 -7.22817, -36.15061 -7.28617, -36.18385 -7.34324, -36.21865 -7.40297, -36.25321 -7.46237, -36.28746 -7.52121, -36.32198 -7.58047, -36.35769 -7.64169, -36.39373 -7.70351, -36.42992 -7.76559, -36.46507 -7.82584, -36.50127 -7.88786, -36.53666 -7.94852, -36.5726 -8.01004, -36.60986 -8.07383, -36.64637 -8.13635, -36.68358 -8.19997, -36.72 -8.26218, -36.75651 -8.32466, -36.79256 -8.38637, -36.82816 -8.44704, -36.86379 -8.50786, -36.89935 -8.56856, -36.93656 -8.63199, -36.97278 -8.69382, -37.00849 -8.75471, -37.04221 -8.81215, -37.08063 -8.87759, -37.11801 -8.94118, -37.15595 -9.00581, -37.19202 -9.06724, -37.22848 -9.12918, -37.26653 -9.19388, -37.30445 -9.25836, -37.33959 -9.31794, -37.37752 -9.38237, -37.41296 -9.44257, -37.45021 -9.50569, -37.48592 -9.56621, -37.52129 -9.62621, -37.55794 -9.68831, -37.59683 -9.75414, -37.63244 -9.81438, -37.66757 -9.87378, -37.70512 -9.93745, -37.7426 -10.00076, -37.77971 -10.06343, -37.81551 -10.12386, -37.85306 -10.18721, -37.88867 -10.24745, -37.9248 -10.30839, -37.96165 -10.37058, -37.99915 -10.43375, -38.03558 -10.49506, -38.07138 -10.55535, -38.10728 -10.61568, -38.14306 -10.67587, -38.1798 -10.73765, -38.21426 -10.7956, -38.24971 -10.85504, -38.28716 -10.91804, -38.32282 -10.97786, -38.36004 -11.04034, -38.39722 -11.10255, -38.43482 -11.16554, -38.47157 -11.2271, -38.5092 -11.29013, -38.54524 -11.35041, -38.58268 -11.41298, -38.61832 -11.47266, -38.65459 -11.53322, -38.69044 -11.59309, -38.72662 -11.65343, -38.76343 -11.71473, -38.79884 -11.77376, -38.83575 -11.8354, -38.87223 -11.89609, -38.90789 -11.95537, -38.94336 -12.01437, -38.97902 -12.0737, -39.01643 -12.136, -39.05213 -12.19528, -39.08902 -12.2566, -39.12583 -12.31758, -39.1612 -12.37614, -39.19975 -12.43997, -39.23782 -12.50309, -39.27535 -12.56519, -39.31173 -12.62549, -39.34821 -12.68581, -39.38425 -12.7454, -39.4206 -12.80548, -39.45773 -12.86673, -39.49542 -12.92886, -39.53326 -12.99124, -39.57015 -13.05217, -39.60893 -13.11598, -39.64537 -13.17591, -39.68096 -13.2345, -39.7161 -13.29222, -39.75213 -13.35146, -39.78964 -13.41298, -39.82669 -13.4738, -39.86283 -13.5332, -39.89955 -13.59338, -39.93691 -13.65463, -39.97333 -13.71414, -40.01192 -13.77731, -40.04976 -13.8392, -40.0866 -13.89949, -40.12549 -13.96288, -40.16235 -14.02302, -40.20125 -14.08012, -40.24188 -14.13785, -40.28345 -14.19754, -40.32626 -14.2598, -40.36732 -14.31967, -40.40477 -14.37435, -40.44636 -14.43507, -40.48864 -14.49655, -40.52828 -14.55418, -40.56882 -14.61296, -40.60961 -14.6721, -40.64657 -14.72554, -40.6917 -14.79089, -40.73196 -14.84914, -40.77161 -14.90653, -40.81097 -14.96338, -40.85199 -15.02257, -40.89063 -15.07828, -40.93284 -15.13916, -40.97529 -15.20027, -41.01638 -15.25945, -41.05726 -15.31815, -41.09783 -15.37656, -41.13565 -15.43094, -41.17772 -15.49132, -41.21699 -15.54758, -41.25592 -15.60347, -41.29515 -15.65973, -41.33823 -15.72139, -41.37824 -15.77865, -41.41973 -15.83795, -41.45763 -15.89204, -41.50187 -15.95517, -41.5447 -16.01639, -41.58541 -16.07435, -41.6273 -16.13398, -41.66782 -16.19165, -41.70974 -16.25134, -41.75074 -16.30966, -41.79371 -16.37065, -41.83491 -16.42908, -41.87723 -16.48915, -41.91878 -16.54802, -41.96106 -16.60784, -42.00333 -16.66775, -42.041 -16.72086, -42.08411 -16.7818, -42.12261 -16.83627, -42.16461 -16.89546, -42.20599 -16.95377, -42.24694 -17.01144, -42.28839 -17.06973, -42.32955 -17.12773, -42.3701 -17.18467, -42.40978 -17.24039, -42.44862 -17.29491, -42.49056 -17.35365, -42.52999 -17.40891, -42.5708 -17.46607, -42.61155 -17.52315, -42.65241 -17.58022, -42.69408 -17.63832, -42.73544 -17.69614, -42.77662 -17.75359, -42.81758 -17.81067, -42.85955 -17.86917, -42.89997 -17.92538, -42.93939 -17.98013, -42.98261 -18.0401, -43.02684 -18.10149, -43.06749 -18.15793, -43.10875 -18.2151, -43.15184 -18.2747, -43.1964 -18.33623, -43.23829 -18.39423, -43.28124 -18.45349, -43.32542 -18.51453, -43.36943 -18.57518, -43.41048 -18.63179, -43.45382 -18.69145, -43.49292 -18.75203, -43.4962 -18.75943, -43.4987 -18.76579, -43.50046 -18.77065, -43.5037 -18.78058, -43.50506 -18.78555, -43.50674 -18.79221, -43.50846 -18.80035, -43.50966 -18.80748, -43.51055 -18.81413, -43.51135 -18.82192, -43.51194 -18.82938, -43.51248 -18.8373, -43.51282 -18.84425, -43.51322 -18.85254, -43.51346 -18.85936, -43.52082 -18.92075, -43.52298 -18.92954, -43.52484 -18.93668, -43.52663 -18.94327, -43.54593 -19.01349, -43.56344 -19.07881, -43.58271 -19.14908, -43.60229 -19.22119, -43.62102 -19.29424, -43.63446 -19.36455, -43.64785 -19.43555, -43.66101 -19.50474, -43.6755 -19.57801, -43.68918 -19.64611, -43.70486 -19.72116, -43.71949 -19.79057, -43.73525 -19.86365, -43.74686 -19.89675, -43.75016 -19.90373, -43.75109 -19.90562, -43.75745 -19.91738, -43.76075 -19.92293, -43.76497 -19.92938, -43.76898 -19.93516, -43.77321 -19.94083, -43.77753 -19.94618, -43.78212 -19.95154, -43.78675 -19.95667, -43.79219 -19.9622, -43.79705 -19.96687, -43.80259 -19.97184, -43.80705 -19.97562, -43.81338 -19.98064, -43.81882 -19.98463, -43.82422 -19.98841, -43.83162 -19.9932, -43.83751 -19.99672, -43.84369 -20.00015, -43.84978 -20.0035, -43.85703 -20.00743, -43.86238 -20.01054, -43.92279 -20.05182, -43.97962 -20.09241, -44.03345 -20.13863, -44.08676 -20.1926, -44.13528 -20.24231, -44.18431 -20.29271, -44.23375 -20.34333, -44.2808 -20.39146, -44.33223 -20.44407, -44.38099 -20.4939, -44.43031 -20.54425, -44.47967 -20.59465, -44.52938 -20.64531, -44.57742 -20.69435, -44.62542 -20.7433, -44.67492 -20.79364, -44.72449 -20.84395, -44.77816 -20.89847, -44.82737 -20.94809, -44.87626 -20.99702, -44.92554 -21.04619, -44.97473 -21.09535, -45.02477 -21.14528, -45.07386 -21.19423, -45.12319 -21.24342, -45.17278 -21.29285, -45.22187 -21.34181, -45.27016 -21.38979, -45.3187 -21.43794, -45.36611 -21.48488, -45.41611 -21.53446, -45.46747 -21.58534, -45.51791 -21.63524, -45.56739 -21.68413, -45.61653 -21.7327, -45.66757 -21.783, -45.71732 -21.83198, -45.76599 -21.87991, -45.81598 -21.92889, -45.86609 -21.97815, -45.91655 -22.02773, -45.96553 -22.07572, -46.01774 -22.12692, -46.06832 -22.17636, -46.11755 -22.22464, -46.1643 -22.2702, -46.20665 -22.31676, -46.2105 -22.32202, -46.21429 -22.32751, -46.21778 -22.33287, -46.22121 -22.33837, -46.22428 -22.34354, -46.22732 -22.34903, -46.23017 -22.35443, -46.23317 -22.36061, -46.23571 -22.3661, -46.2381 -22.3718, -46.24039 -22.37752, -46.24268 -22.38357, -46.24486 -22.38934, -46.26922 -22.44553, -46.29476 -22.50168, -46.31958 -22.55726, -46.34408 -22.61279, -46.3679 -22.6674, -46.39171 -22.72201, -46.41144 -22.7754, -46.43097 -22.82945, -46.45126 -22.88457, -46.4709 -22.93652, -46.48031 -22.96133, -46.48804 -22.98158, -46.49724 -23.00578, -46.50418 -23.02428, -46.5122 -23.0455, -46.52011 -23.06612, -46.52806 -23.08721, -46.53534 -23.10662, -46.54114 -23.12198, -46.54857 -23.14154, -46.55456 -23.15744, -46.56191 -23.17694, -46.5694 -23.19681, -46.57669 -23.21626, -46.58263 -23.23187, -46.59022 -23.25182, -46.59592 -23.26728, -46.60276 -23.28575, -46.60878 -23.30163, -46.61454 -23.31697, -46.62153 -23.33551, -46.62684 -23.34953, -46.6334 -23.36685, -46.63846 -23.3801, -46.64305 -23.39209, -46.64876 -23.40684, -46.65416 -23.42146, -46.65934 -23.43594, -46.65984 -23.43892, -46.65995 -23.44189, -46.65975 -23.44455, -46.65919 -23.44762, -46.65843 -23.45013, -46.65729 -23.4527, -46.65599 -23.45499, -46.65444 -23.45714, -46.65249 -23.45924, -46.65039 -23.46117, -46.64836 -23.46265, -46.64615 -23.46419, -46.6438 -23.46574, -46.64154 -23.46731, -46.63961 -23.46857, -46.63737 -23.47001, -46.63496 -23.47142, -46.63295 -23.47252, -46.63052 -23.47353, -46.62791 -23.47415, -46.62553 -23.47444, -46.62277 -23.47448, -46.62003 -23.47421, -46.61774 -23.47389, -46.61499 -23.47331, -46.61264 -23.47275, -46.6099 -23.47201, -46.60746 -23.47136, -46.6044 -23.47046, -46.60228 -23.46987, -46.59981 -23.46918, -46.59706 -23.4684, -46.5948 -23.46777, -46.58946 -23.46638, -46.58263 -23.46451, -46.5773 -23.46307, -46.56985 -23.46112, -46.56545 -23.45993, -46.55864 -23.45814, -46.55421 -23.45696, -46.54942 -23.45563, -46.54248 -23.45375, -46.53636 -23.45213, -46.53209 -23.45097, -46.52522 -23.44915, -46.51871 -23.44734, -46.51215 -23.44552, -46.50538 -23.44373, -46.49884 -23.44199, -46.49219 -23.4402, -46.48539 -23.43835, -46.47903 -23.43663, -46.47456 -23.43542, -46.4708 -23.43441, -46.46867 -23.43384, -46.46671 -23.4333, -46.46521 -23.4329, -46.46469 -23.4327, -46.46442 -23.43259, -46.46415 -23.43245, -46.46388 -23.43229, -46.46363 -23.43212, -46.46343 -23.43196, -46.46314 -23.4317, -46.4629 -23.43147, -46.46257 -23.43115, -46.46229 -23.43088, -46.46208 -23.43068, -46.46182 -23.43044, -46.46145 -23.43006, -46.46135 -23.42983, -46.46135 -23.4296, -46.46142 -23.42933, -46.46151 -23.42907, -46.46158 -23.42885, -46.46165 -23.42865, -46.46174 -23.42835, -46.46191 -23.42786, -46.46203 -23.4275, -46.46213 -23.42718, -46.46224 -23.4268, -46.46238 -23.4264, -46.46251 -23.42617, -46.46273 -23.42612, -46.46298 -23.42617, -46.46327 -23.42626, -46.46357 -23.42635, -46.46378 -23.42641, -46.46402 -23.42647, -46.46426 -23.42654, -46.46455 -23.42661, -46.46527 -23.42681, -46.46609 -23.42703, -46.4669 -23.42725, -46.46764 -23.42745, -46.46865 -23.42772, -46.46955 -23.42796, -46.4703 -23.42816, -46.47105 -23.42837, -46.47185 -23.42859, -46.47277 -23.42883, -46.47373 -23.4291, -46.47464 -23.42934, -46.47529 -23.42951, -46.47609 -23.42973, -46.4768 -23.42992, -46.47736 -23.43008, -46.47769 -23.43018, -46.47796 -23.43023, -46.47816 -23.43004, -46.47818 -23.42981, -46.47824 -23.42957, -46.47828 -23.42935, -46.47835 -23.42901, -46.4784 -23.42876, -46.47846 -23.42846, -46.47867 -23.42826, -46.47892 -23.42829, -46.47921 -23.42833, -46.47942 -23.42836, -46.4785 -23.42835);MULTILINESTRING ((-45.77894425397203 -21.892602525696134, -45.81598 -21.92889, -45.86609 -21.97815, -45.91655 -22.02773, -45.96553 -22.07572, -46.01774 -22.12692, -46.06832 -22.17636, -46.11755 -22.22464, -46.1643 -22.2702, -46.20665 -22.31676, -46.2105 -22.32202, -46.21429 -22.32751, -46.21778 -22.33287, -46.22121 -22.33837, -46.22428 -22.34354, -46.22732 -22.34903, -46.23017 -22.35443, -46.23317 -22.36061, -46.23571 -22.3661, -46.2381 -22.3718, -46.24039 -22.37752, -46.24268 -22.38357, -46.24486 -22.38934, -46.26922 -22.44553, -46.29476 -22.50168, -46.31958 -22.55726, -46.34408 -22.61279, -46.3679 -22.6674, -46.39171 -22.72201, -46.41144 -22.7754, -46.43097 -22.82945, -46.45126 -22.88457, -46.4709 -22.93652, -46.48031 -22.96133, -46.48804 -22.98158, -46.49724 -23.00578, -46.50418 -23.02428, -46.5122 -23.0455, -46.52011 -23.06612, -46.52806 -23.08721, -46.53534 -23.10662, -46.54114 -23.12198, -46.54857 -23.14154, -46.55456 -23.15744, -46.56191 -23.17694, -46.5694 -23.19681, -46.57669 -23.21626, -46.58263 -23.23187, -46.59022 -23.25182, -46.59592 -23.26728, -46.60276 -23.28575, -46.60878 -23.30163, -46.61454 -23.31697, -46.62153 -23.33551, -46.62684 -23.34953, -46.6334 -23.36685, -46.63846 -23.3801, -46.64305 -23.39209, -46.64876 -23.40684, -46.65416 -23.42146, -46.65934 -23.43594, -46.65984 -23.43892, -46.65995 -23.44189, -46.65975 -23.44455, -46.65919 -23.44762, -46.65843 -23.45013, -46.65729 -23.4527, -46.65599 -23.45499, -46.65444 -23.45714, -46.65249 -23.45924, -46.65039 -23.46117, -46.64836 -23.46265, -46.64615 -23.46419, -46.6438 -23.46574, -46.64154 -23.46731, -46.63961 -23.46857, -46.63737 -23.47001, -46.63496 -23.47142, -46.63295 -23.47252, -46.63052 -23.47353, -46.62791 -23.47415, -46.62553 -23.47444, -46.62277 -23.47448, -46.62003 -23.47421, -46.61774 -23.47389, -46.61499 -23.47331, -46.61264 -23.47275, -46.6099 -23.47201, -46.60746 -23.47136, -46.6044 -23.47046, -46.60228 -23.46987, -46.59981 -23.46918, -46.59706 -23.4684, -46.5948 -23.46777, -46.58946 -23.46638, -46.58263 -23.46451, -46.5773 -23.46307, -46.56985 -23.46112, -46.56545 -23.45993, -46.55864 -23.45814, -46.55421 -23.45696, -46.54942 -23.45563, -46.54248 -23.45375, -46.53636 -23.45213, -46.53209 -23.45097, -46.52522 -23.44915, -46.51871 -23.44734, -46.51215 -23.44552, -46.50538 -23.44373, -46.49884 -23.44199, -46.49219 -23.4402, -46.48539 -23.43835, -46.47903 -23.43663, -46.47456 -23.43542, -46.4708 -23.43441, -46.46867 -23.43384, -46.46671 -23.4333, -46.46521 -23.4329, -46.46469 -23.4327, -46.46442 -23.43259, -46.46415 -23.43245, -46.46388 -23.43229, -46.46363 -23.43212, -46.46343 -23.43196, -46.46314 -23.4317, -46.4629 -23.43147, -46.46257 -23.43115, -46.46229 -23.43088, -46.46208 -23.43068, -46.46182 -23.43044, -46.46145 -23.43006, -46.46135 -23.42983, -46.46135 -23.4296, -46.46142 -23.42933, -46.46151 -23.42907, -46.46158 -23.42885, -46.46165 -23.42865, -46.46174 -23.42835, -46.46191 -23.42786, -46.46203 -23.4275, -46.46213 -23.42718, -46.46224 -23.4268, -46.46238 -23.4264, -46.46251 -23.42617, -46.46273 -23.42612, -46.46298 -23.42617, -46.46327 -23.42626, -46.46357 -23.42635, -46.46378 -23.42641, -46.46402 -23.42647, -46.46426 -23.42654, -46.46455 -23.42661, -46.46527 -23.42681, -46.46609 -23.42703, -46.4669 -23.42725, -46.46764 -23.42745, -46.46865 -23.42772, -46.46955 -23.42796, -46.4703 -23.42816, -46.47105 -23.42837, -46.47185 -23.42859, -46.47277 -23.42883, -46.47373 -23.4291, -46.47464 -23.42934, -46.47529 -23.42951, -46.47609 -23.42973, -46.4768 -23.42992, -46.47736 -23.43008, -46.47769 -23.43018, -46.47796 -23.43023, -46.47816 -23.43004, -46.47818 -23.42981, -46.47824 -23.42957, -46.47828 -23.42935, -46.47835 -23.42901, -46.4784 -23.42876, -46.47846 -23.42846, -46.478574648038695 -23.428350811391724), (-46.478574648038695 -23.428350811391724, -46.47867 -23.42826, -46.47892 -23.42829, -46.47921 -23.42833, -46.47942 -23.42836, -46.478574648038695 -23.428350811391724), (-46.478574648038695 -23.428350811391724, -46.4785 -23.42835))
